fishnet_id,px_total_f,px_burned_f,perc_burned_f,px_0_f,perc_0_f,px_10_f,perc_10_f,px_20_f,perc_20_f,px_30_f,perc_30_f,px_40_f,perc_40_f,px_50_f,perc_50_f,px_60_f,perc_60_f,px_70_f,perc_70_f,px_80_f,perc_80_f,px_90_f,perc_90_f,px_95_f,perc_95_f,px_100_f,perc_100_f,px_0_ba,perc_0_ba,px_10_ba,perc_10_ba,px_20_ba,perc_20_ba,px_30_ba,perc_30_ba,px_40_ba,perc_40_ba,px_50_ba,perc_50_ba,px_60_ba,perc_60_ba,px_70_ba,perc_70_ba,px_80_ba,perc_80_ba,px_90_ba,perc_90_ba,px_95_ba,perc_95_ba,px_100_ba,perc_100_ba,no_patches
737,2359296.0,1481114.0,62.777794731987846,878182.0,37.222205268012154,1459096.0,61.84455023871528,449.0,0.019031100802951388,10319.0,0.4373762342664931,5195.0,0.2201928032769097,5490.0,0.232696533203125,565.0,0.02394782172309028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459096.0,98.51341625290154,449.0,0.030315019640621856,10319.0,0.6967053177540689,5195.0,0.35074950341432193,5490.0,0.3706669439354432,565.0,0.03814696235401191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
738,2359296.0,658395.0,27.906417846679688,1629992.0,69.08806694878471,685414.0,29.051632351345486,420.0,0.017801920572916664,27880.0,1.181708441840278,15590.0,0.6607903374565972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626687.0,95.18404605138254,420.0,0.06379149294876175,27861.0,4.2316542501082175,3427.0,0.5205082055604918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
739,2359296.0,800084.0,33.91198052300347,7644.0,0.32399495442708337,793229.0,33.62142774793837,370.0,0.015682644314236112,685918.0,29.072994656032986,858635.0,36.39369540744358,5848.0,0.2478705512152778,160.0,0.006781684027777778,0.0,0.0,7492.0,0.3175523546006945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447947.0,55.98749631288714,224.0,0.027997060308667592,224908.0,28.110548392418792,125858.0,15.730598287179845,24.0,0.0029996850330715275,0.0,0.0,0.0,0.0,1123.0,0.14036026217247188,0.0,0.0,0.0,0.0,0.0,0.0,9.0
740,786432.0,0.0,0.0,0.0,0.0,89116.0,11.331685384114582,0.0,0.0,236841.0,30.115890502929688,443626.0,56.40996297200521,13510.0,1.7178853352864583,0.0,0.0,0.0,0.0,3339.0,0.4245758056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,1572864.0,0.0,0.0,54400.0,3.4586588541666665,1301724.0,82.76138305664062,30358.0,1.9301096598307292,186382.0,11.84984842936198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
760,2359296.0,0.0,0.0,903352.0,38.28904893663194,1419455.0,60.16434563530816,4578.0,0.19404093424479169,31911.0,1.352564493815104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
761,2359296.0,24651.0,1.0448455810546875,207339.0,8.788172403971355,2086115.0,88.42107984754774,4871.0,0.2064598931206597,60841.0,2.5787777370876737,130.0,0.005510118272569445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24005.0,97.37941665652508,187.0,0.7585899152164213,459.0,1.8619934282584885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
762,2359296.0,703394.0,29.813724093967014,358201.0,15.182537502712673,1992717.0,84.46235656738281,857.0,0.036324395073784724,7042.0,0.2984788682725695,0.0,0.0,479.0,0.02030266655815972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695586.0,98.88995356798608,549.0,0.07805013975097883,6780.0,0.9638979007497932,0.0,0.0,479.0,0.0680983915131491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
763,2359296.0,1892955.0,80.23389180501303,25115.0,1.064512464735243,2277591.0,96.5368906656901,7160.0,0.3034803602430555,46333.0,1.9638485378689237,3001.0,0.12719896104600695,96.0,0.004069010416666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1873093.0,98.95074103716148,7160.0,0.3782445964114308,12606.0,0.6659429304975554,0.0,0.0,96.0,0.005071435929538737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
764,2359296.0,2193267.0,92.96277364095053,151262.0,6.411319308810764,1899758.0,80.52224053276909,14928.0,0.6327311197916667,211000.0,8.943345811631945,73439.0,3.1127505832248263,8909.0,0.3776126437717014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1899633.0,86.61202671630951,14928.0,0.6806284870925428,205090.0,9.350890703229474,65107.0,2.9684940319623645,8509.0,0.38796006140611244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
765,2359296.0,1917663.0,81.2811533610026,220021.0,9.32570563422309,1660456.0,70.37929958767361,3087.0,0.1308441162109375,310794.0,13.173166910807291,121656.0,5.156453450520834,43180.0,1.8302069769965277,102.0,0.004323323567708334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1575261.0,82.14482940954694,2950.0,0.15383307703178295,260915.0,13.605883828389034,78344.0,4.085389351517967,91.0,0.0047453593253872035,102.0,0.0053189741888955465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
766,2359296.0,2295008.0,97.27511935763889,64288.0,2.724880642361111,2037108.0,86.34389241536459,165.0,0.006993611653645833,129839.0,5.503294203016493,119812.0,5.078294542100695,8084.0,0.3426445855034722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037108.0,88.76256640499727,165.0,0.007189517422161492,129839.0,5.657453045915308,119812.0,5.220548250812198,8084.0,0.3522427808530515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
767,2359296.0,1846772.0,78.27640109592014,0.0,0.0,1803315.0,76.43445332845053,91.0,0.003857082790798611,334330.0,14.170752631293404,204294.0,8.659108479817707,15372.0,0.65155029296875,25.0,0.0010596381293402778,0.0,0.0,1869.0,0.07921854654947916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435008.0,77.7035822505431,36.0,0.0019493472935478771,257145.0,13.924025272204691,144141.0,7.805024117757904,10086.0,0.5461421334089969,25.0,0.001353713398297137,0.0,0.0,331.0,0.017923165393454094,0.0,0.0,0.0,0.0,0.0,0.0,9.0
768,786432.0,0.0,0.0,0.0,0.0,427128.0,54.3121337890625,0.0,0.0,229468.0,29.178365071614582,119447.0,15.188471476236979,9947.0,1.264826456705729,120.0,0.0152587890625,0.0,0.0,322.0,0.04094441731770833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,1572864.0,0.0,0.0,111218.0,7.0710500081380205,1348816.0,85.75541178385416,4967.0,0.3157933553059896,107388.0,6.827545166015625,475.0,0.030199686686197918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
789,2359296.0,0.0,0.0,2915.0,0.1235538058810764,2236039.0,94.77568732367622,1495.0,0.06336636013454862,105987.0,4.492314656575521,12563.0,0.5324893527560765,0.0,0.0,297.0,0.0125885009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
790,2359296.0,0.0,0.0,886006.0,37.55382961697048,1352578.0,57.32972886827257,7095.0,0.30072530110677087,106326.0,4.506683349609375,7211.0,0.3056420220269097,0.0,0.0,80.0,0.003390842013888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
791,2359296.0,143249.0,6.071684095594618,18323.0,0.7766299777560765,1824675.0,77.33980814615884,902.0,0.038231743706597224,337766.0,14.31638929578993,174878.0,7.412295871310764,2103.0,0.08913675944010416,649.0,0.027508205837673612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117749.0,82.19882861311423,550.0,0.38394683383479117,15200.0,10.610894316888773,9750.0,6.806330236162207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
792,2359296.0,1804912.0,76.50214301215279,0.0,0.0,1780942.0,75.48616197374132,394.0,0.01669989691840278,331627.0,14.056184556749132,239183.0,10.137897067599827,2502.0,0.106048583984375,1431.0,0.0606536865234375,0.0,0.0,3217.0,0.13635423448350695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521452.0,84.29507920607765,394.0,0.021829319102537964,222928.0,12.351183880432952,57969.0,3.2117355305965054,1356.0,0.07512831650518141,581.0,0.03218993502176283,0.0,0.0,232.0,0.012853812263423369,0.0,0.0,0.0,0.0,0.0,0.0,9.0
793,2359296.0,1835032.0,77.77879503038194,119695.0,5.073335435655382,1441456.0,61.09686957465278,192.0,0.008138020833333332,464734.0,19.697994656032986,322602.0,13.673655192057291,10617.0,0.4500071207682292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1136580.0,61.93788446196034,132.0,0.007193335048108152,417477.0,22.750393453629147,277881.0,15.143114670479859,2962.0,0.16141407888254808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
794,2359296.0,2065987.0,87.5679439968533,136042.0,5.766211615668403,1509400.0,63.976711697048614,0.0,0.0,444556.0,18.84273952907986,237963.0,10.08618672688802,15835.0,0.6711747911241319,55.0,0.002331203884548611,0.0,0.0,15445.0,0.6546444363064235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378981.0,66.74683819404478,0.0,0.0,432652.0,20.94166129796557,236600.0,11.452153377538194,15716.0,0.7607017856356308,55.0,0.002662165831633984,0.0,0.0,1983.0,0.09598317898418528,0.0,0.0,0.0,0.0,0.0,0.0,9.0
795,2359296.0,745481.0,31.597603691948784,141279.0,5.988184611002604,2104241.0,89.18935987684462,1078.0,0.045691596137152776,104760.0,4.4403076171875,7938.0,0.336456298828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712700.0,95.60270483084075,0.0,0.0,27874.0,3.7390624308332474,4907.0,0.6582327383259936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
796,786432.0,0.0,0.0,0.0,0.0,745518.0,94.79751586914062,6759.0,0.8594512939453125,24283.0,3.0877431233723955,9872.0,1.2552897135416665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,786432.0,0.0,0.0,0.0,0.0,608195.0,77.33599344889322,6049.0,0.7691701253255208,110867.0,14.097468058268229,60172.0,7.651265462239583,0.0,0.0,1149.0,0.1461029052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
818,786432.0,0.0,0.0,52215.0,6.6394805908203125,435216.0,55.340576171875,1553.0,0.19747416178385416,255135.0,32.44209289550781,40842.0,5.193328857421875,1114.0,0.14165242513020831,357.0,0.0453948974609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
819,786432.0,0.0,0.0,25783.0,3.278477986653646,532047.0,67.65327453613281,25.0,0.0031789143880208335,153562.0,19.52641805013021,68501.0,8.710352579752605,4581.0,0.5825042724609375,1933.0,0.24579366048177084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
820,786432.0,12982.0,1.6507466634114583,0.0,0.0,392251.0,49.87729390462239,0.0,0.0,272833.0,34.692509969075516,116528.0,14.817301432291666,517.0,0.06573994954427084,30.0,0.003814697265625,0.0,0.0,4273.0,0.5433400472005208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,3.1351101525188727,0.0,0.0,7717.0,59.443845324295175,4371.0,33.6696965028501,487.0,3.75134802033585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
821,786432.0,191021.0,24.289576212565102,0.0,0.0,286374.0,36.414337158203125,457.0,0.058110555013020836,308233.0,39.193852742513016,186891.0,23.764419555664062,1840.0,0.23396809895833334,0.0,0.0,0.0,0.0,2637.0,0.3353118896484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41034.0,21.481407803330523,25.0,0.013087566288523252,83548.0,43.73759953094162,65478.0,34.27790661759702,936.0,0.4899984818423105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
822,786432.0,238710.0,30.353546142578125,0.0,0.0,239796.0,30.49163818359375,0.0,0.0,396235.0,50.3838857014974,147423.0,18.745803833007812,2211.0,0.2811431884765625,767.0,0.09752909342447916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79493.0,33.30107662016673,0.0,0.0,107355.0,44.97297976624356,49651.0,20.799715135520085,2211.0,0.9262284780696243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
823,786432.0,0.0,0.0,100858.0,12.824757893880209,634363.0,80.6634267171224,66.0,0.008392333984375,48160.0,6.123860677083334,2965.0,0.37701924641927087,20.0,0.002543131510416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,524288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524288.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
855,1048576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048576.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
856,1572864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572864.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
857,1572864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572864.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
